issue_id,issue_name,when,action,what,user,milestone_id,milestone,description,milestone_user,ctime,dtime,closetime,status
19,Weekly meeting on Feb 6 at 3 p.m. (Room 2323 in Hunt library),2017-02-07T18:23:40Z,closed,,user1
18,slide 17 is ... unusual,2017-02-04T14:27:57Z,closed,,user1
7,Announcements,2017-01-18T05:39:41Z,milestoned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-18T05:39:41Z,assigned,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-18T05:39:41Z,assigned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-18T05:39:41Z,assigned,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-28T16:17:17Z,mentioned,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-28T16:17:17Z,subscribed,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-28T16:17:17Z,subscribed,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-28T16:17:17Z,mentioned,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-30T14:51:46Z,mentioned,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-30T14:51:46Z,subscribed,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-30T14:51:46Z,subscribed,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-30T14:51:46Z,mentioned,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-30T18:14:59Z,mentioned,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-30T18:14:59Z,subscribed,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-30T18:22:48Z,mentioned,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-30T18:22:48Z,subscribed,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
7,Announcements,2017-01-31T00:55:19Z,closed,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
3,Find a group of users with experience on Hospital acquired infections,2017-01-18T05:14:07Z,milestoned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
3,Find a group of users with experience on Hospital acquired infections,2017-01-18T05:41:28Z,assigned,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
3,Find a group of users with experience on Hospital acquired infections,2017-01-18T05:41:43Z,assigned,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
3,Find a group of users with experience on Hospital acquired infections,2017-01-18T05:41:52Z,assigned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
3,Find a group of users with experience on Hospital acquired infections,2017-01-20T04:32:59Z,mentioned,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
3,Find a group of users with experience on Hospital acquired infections,2017-01-20T04:32:59Z,mentioned,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
3,Find a group of users with experience on Hospital acquired infections,2017-01-20T04:32:59Z,subscribed,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
3,Find a group of users with experience on Hospital acquired infections,2017-01-20T04:32:59Z,subscribed,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
3,Find a group of users with experience on Hospital acquired infections,2017-01-28T16:01:29Z,closed,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
9,Team meeting 5(weekly),2017-01-20T04:33:34Z,milestoned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
9,Team meeting 5(weekly),2017-01-20T04:33:34Z,milestoned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
9,Team meeting 5(weekly),2017-01-28T16:02:09Z,closed,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
12,group meeting on Jan. 30 starts from 6 pm in Hunt Library Room 2323,2017-01-30T13:38:58Z,milestoned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
12,group meeting on Jan. 30 starts from 6 pm in Hunt Library Room 2323,2017-01-30T13:38:58Z,milestoned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
12,group meeting on Jan. 30 starts from 6 pm in Hunt Library Room 2323,2017-01-31T00:54:39Z,closed,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
4,How people have tried to solve Hospital acquired infection,2017-01-18T05:15:46Z,milestoned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
4,How people have tried to solve Hospital acquired infection,2017-01-18T05:41:28Z,assigned,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
4,How people have tried to solve Hospital acquired infection,2017-01-18T05:41:43Z,assigned,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
4,How people have tried to solve Hospital acquired infection,2017-01-18T05:41:52Z,assigned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
4,How people have tried to solve Hospital acquired infection,2017-01-28T16:01:45Z,closed,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
5,Prepare milestone briefing,2017-01-18T05:16:42Z,milestoned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
5,Prepare milestone briefing,2017-01-18T05:41:28Z,assigned,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
5,Prepare milestone briefing,2017-01-18T05:41:43Z,assigned,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
5,Prepare milestone briefing,2017-01-18T05:41:52Z,assigned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
5,Prepare milestone briefing,2017-01-27T22:56:14Z,assigned,,user5,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
5,Prepare milestone briefing,2017-01-27T22:59:14Z,subscribed,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
5,Prepare milestone briefing,2017-01-27T22:59:14Z,subscribed,,user4,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
5,Prepare milestone briefing,2017-01-27T22:59:14Z,mentioned,,user4,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
5,Prepare milestone briefing,2017-01-27T22:59:14Z,mentioned,,user5,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
5,Prepare milestone briefing,2017-01-27T22:59:14Z,subscribed,,user5,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
5,Prepare milestone briefing,2017-01-27T22:59:14Z,mentioned,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
5,Prepare milestone briefing,2017-01-27T22:59:14Z,subscribed,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
5,Prepare milestone briefing,2017-01-27T22:59:14Z,mentioned,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
5,Prepare milestone briefing,2017-01-30T14:52:57Z,closed,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
11,feed gorilla,2017-01-26T21:58:26Z,milestoned,,user5
11,feed gorilla,2017-01-26T21:58:26Z,assigned,,user1
11,feed gorilla,2017-01-27T22:55:39Z,closed,,user1
1,Team meeting 3,2017-01-18T05:07:17Z,milestoned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
1,Team meeting 3,2017-01-18T05:07:17Z,milestoned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
1,Team meeting 3,2017-01-18T05:08:15Z,renamed,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
1,Team meeting 3,2017-01-18T05:41:28Z,assigned,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
1,Team meeting 3,2017-01-18T05:41:43Z,assigned,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
1,Team meeting 3,2017-01-18T05:41:52Z,assigned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
1,Team meeting 3,2017-01-19T20:01:23Z,subscribed,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
1,Team meeting 3,2017-01-19T20:01:23Z,mentioned,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
1,Team meeting 3,2017-01-19T20:01:23Z,mentioned,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
1,Team meeting 3,2017-01-19T20:01:23Z,subscribed,,user3,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
1,Team meeting 3,2017-01-20T04:40:44Z,closed,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
8,Team meeting 4,2017-01-20T04:33:34Z,milestoned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
8,Team meeting 4,2017-01-20T04:33:34Z,milestoned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
8,Team meeting 4,2017-01-22T07:08:15Z,closed,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
10,buy gorrilaa,2017-01-26T21:58:07Z,milestoned,,user5
10,buy gorrilaa,2017-01-26T21:58:07Z,assigned,,user2
10,buy gorrilaa,2017-01-27T22:55:39Z,closed,,user1
2,Conduct research on problems in daily Hospital Operations,2017-01-18T05:12:26Z,milestoned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
2,Conduct research on problems in daily Hospital Operations,2017-01-18T05:12:26Z,milestoned,,user1,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
2,Conduct research on problems in daily Hospital Operations,2017-01-18T05:41:28Z,assigned,,user2,1,JAN Milestone,"Conduct research on problems regarding a certain topic

Find volunteers for project testing/surveys

Find a group of users with experience of a particular problem

Conduct research on how people have tried to solve the problem (using software)

Prepare a briefing that includes but not limited to 3 different proposed solutions
",genterist,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2017-01-31T01:48:43Z,closed
